"Hotel","Method","Dataset","Accuracy","Precision","Recall","F1_Score","AUC"
"City Hotel","SMOTE","Validation",0.834630350194553,0.89873417721519,0.672985781990521,0.769647696476965,0.874227707130903
"City Hotel","SMOTE","Test",0.773386477141759,0.793488130756259,0.661726525313717,0.7216421872235,0.849359548162315
"City Hotel","DownSample","Validation",0.836575875486381,0.89937106918239,0.677725118483412,0.772972972972973,0.873508203900959
"City Hotel","DownSample","Test",0.772714175950826,0.788759441812828,0.666486369536997,0.722486074464966,0.849302787262839
