"Hotel","Method","Dataset","Accuracy","Precision","Recall","F1_Score","AUC"
"Resort Hotel","SMOTE","Validation",0.797794117647059,0.621621621621622,0.63013698630137,0.625850340136054,0.862841605286708
"Resort Hotel","SMOTE","Test",0.806649350649351,0.687165775401069,0.570899666790078,0.62366026289181,0.848755334000224
"Resort Hotel","DownSample","Validation",0.797794117647059,0.628571428571429,0.602739726027397,0.615384615384615,0.860088111791836
"Resort Hotel","DownSample","Test",0.808935064935065,0.708011583011583,0.54313217326916,0.614707730986801,0.84888211375593
